Source,Country,Date,Description,Species,Number,"GenBank
accession
numbers",Collection,Locality,Province,"Geographical
region",DDM (Lat),DDM (Lon),Latitude,longitude,Latitude (GPS),Longitude (GPS),Coordinates Inferred,Coordinate system,DNA/No DNA
https://doi.org/10.1371/journal.pone.0275090,Thailand,2021,"Adult mosquitoes were captured using the BG-Pro CDC-style mosquito trap (BioGents, Regensburg, Germany), with the BG-lure cartridge (BioGents, Regensburg, Germany) and solid carbon dioxide (dry ice) at night between 6:00 pm and 6:00 am. Mosquito traps were hung above the ground at approximately 1.5 and 10 m of residential houses.",Leucosphyrus group,Nothing,,carbon dioxide baited net trap,,Ratchaburi,Western,,,"13°21'35.1""N","99°15'04.5""E",,,,Free map provided by USGS National Map Viewer,dna PCR
https://doi.org/10.1371/journal.pone.0275090,Thailand,2021,"Adult mosquitoes were captured using the BG-Pro CDC-style mosquito trap (BioGents, Regensburg, Germany), with the BG-lure cartridge (BioGents, Regensburg, Germany) and solid carbon dioxide (dry ice) at night between 6:00 pm and 6:00 am. Mosquito traps were hung above the ground at approximately 1.5 and 10 m of residential houses.",Leucosphyrus group,Nothing,,carbon dioxide baited net trap,,Trat,Eastern,,,"12°22'13.3""N","102°41'00.9""E",,,,Free map provided by USGS National Map Viewer,dna PCR
https://doi.org/10.1371/journal.pone.0275090,Thailand,2021,"Adult mosquitoes were captured using the BG-Pro CDC-style mosquito trap (BioGents, Regensburg, Germany), with the BG-lure cartridge (BioGents, Regensburg, Germany) and solid carbon dioxide (dry ice) at night between 6:00 pm and 6:00 am. Mosquito traps were hung above the ground at approximately 1.5 and 10 m of residential houses.",Leucosphyrus group,Nothing,,carbon dioxide baited net trap,,Trat,Eastern,,,"12°13'54.7""N","102°34'47.0""E",,,,Free map provided by USGS National Map Viewer,dna PCR
https://doi.org/10.1371/journal.pone.0275090,Thailand,2021,"Adult mosquitoes were captured using the BG-Pro CDC-style mosquito trap (BioGents, Regensburg, Germany), with the BG-lure cartridge (BioGents, Regensburg, Germany) and solid carbon dioxide (dry ice) at night between 6:00 pm and 6:00 am. Mosquito traps were hung above the ground at approximately 1.5 and 10 m of residential houses.",Leucosphyrus group,Nothing,,carbon dioxide baited net trap,,Phang Nga,Southern,,,"8°28'09.0""N","98°35'15.4""E",,,,Free map provided by USGS National Map Viewer,dna PCR
https://doi.org/10.1371/journal.pone.0275090,Thailand,2021,"Adult mosquitoes were captured using the BG-Pro CDC-style mosquito trap (BioGents, Regensburg, Germany), with the BG-lure cartridge (BioGents, Regensburg, Germany) and solid carbon dioxide (dry ice) at night between 6:00 pm and 6:00 am. Mosquito traps were hung above the ground at approximately 1.5 and 10 m of residential houses.",Leucosphyrus group,Nothing,,carbon dioxide baited net trap,,Nakhon Si Thammarat,Southern,,,"8°27'30.8""N","100°00'11.9""E",,,,Free map provided by USGS National Map Viewer,dna PCR
https://doi.org/10.1371/journal.pone.0275090,Thailand,2021,"Adult mosquitoes were captured using the BG-Pro CDC-style mosquito trap (BioGents, Regensburg, Germany), with the BG-lure cartridge (BioGents, Regensburg, Germany) and solid carbon dioxide (dry ice) at night between 6:00 pm and 6:00 am. Mosquito traps were hung above the ground at approximately 1.5 and 10 m of residential houses.",Leucosphyrus group,Nothing,,carbon dioxide baited net trap,,Krabi,Southern,,,"8°04'18.2""N","98°57'42.7""E",,,,Free map provided by USGS National Map Viewer,dna PCR
https://doi.org/10.1371/journal.pone.0275090,Thailand,2021,"Adult mosquitoes were captured using the BG-Pro CDC-style mosquito trap (BioGents, Regensburg, Germany), with the BG-lure cartridge (BioGents, Regensburg, Germany) and solid carbon dioxide (dry ice) at night between 6:00 pm and 6:00 am. Mosquito traps were hung above the ground at approximately 1.5 and 10 m of residential houses.",Leucosphyrus group,Nothing,,carbon dioxide baited net trap,,Trat,Eastern,,,"12°36'49.6""N","102°28'37.5""E",,,,Free map provided by USGS National Map Viewer,dna PCR
https://doi.org/10.1371/journal.pone.0275090,Thailand,2021,"Adult mosquitoes were captured using the BG-Pro CDC-style mosquito trap (BioGents, Regensburg, Germany), with the BG-lure cartridge (BioGents, Regensburg, Germany) and solid carbon dioxide (dry ice) at night between 6:00 pm and 6:00 am. Mosquito traps were hung above the ground at approximately 1.5 and 10 m of residential houses.",Leucosphyrus group,Nothing,,carbon dioxide baited net trap,,Phang Nga,Southern,,,"8°24'34.6""N","98°34'58.6""E",,,,Free map provided by USGS National Map Viewer,dna PCR
https://doi.org/10.1371/journal.pone.0275090,Thailand,2021,"Adult mosquitoes were captured using the BG-Pro CDC-style mosquito trap (BioGents, Regensburg, Germany), with the BG-lure cartridge (BioGents, Regensburg, Germany) and solid carbon dioxide (dry ice) at night between 6:00 pm and 6:00 am. Mosquito traps were hung above the ground at approximately 1.5 and 10 m of residential houses.",Leucosphyrus group,Nothing,,carbon dioxide baited net trap,,Krabi,Southern,,,"8°02'57.4""N","99°05'25.1""E",,,,Free map provided by USGS National Map Viewer,dna PCR
https://doi.org/10.1371/journal.pone.0275090,Thailand,2021,"Adult mosquitoes were captured using the BG-Pro CDC-style mosquito trap (BioGents, Regensburg, Germany), with the BG-lure cartridge (BioGents, Regensburg, Germany) and solid carbon dioxide (dry ice) at night between 6:00 pm and 6:00 am. Mosquito traps were hung above the ground at approximately 1.5 and 10 m of residential houses.",Leucosphyrus group,Nothing,,carbon dioxide baited net trap,,Trat,Eastern,,,"12°12'59.6""N","102°39'00.8""E",,,,Free map provided by USGS National Map Viewer,dna PCR
https://doi.org/10.1371/journal.pone.0275090,Thailand,2021,"Adult mosquitoes were captured using the BG-Pro CDC-style mosquito trap (BioGents, Regensburg, Germany), with the BG-lure cartridge (BioGents, Regensburg, Germany) and solid carbon dioxide (dry ice) at night between 6:00 pm and 6:00 am. Mosquito traps were hung above the ground at approximately 1.5 and 10 m of residential houses.",Leucosphyrus group,Nothing,,carbon dioxide baited net trap,,Ratchaburi,Western,,,"13°21'35.3""N","99°15'05.0""E",,,,Free map provided by USGS National Map Viewer,dna PCR
https://doi.org/10.1371/journal.pone.0275090,Thailand,2021,"Adult mosquitoes were captured using the BG-Pro CDC-style mosquito trap (BioGents, Regensburg, Germany), with the BG-lure cartridge (BioGents, Regensburg, Germany) and solid carbon dioxide (dry ice) at night between 6:00 pm and 6:00 am. Mosquito traps were hung above the ground at approximately 1.5 and 10 m of residential houses.",Leucosphyrus group,Nothing,,carbon dioxide baited net trap,,Ratchaburi,Western,,,"13°21'51.4""N","99°15'41.9""E",,,,Free map provided by USGS National Map Viewer,dna PCR
https://doi.org/10.1371/journal.pone.0275090,Thailand,2021,"Adult mosquitoes were captured using the BG-Pro CDC-style mosquito trap (BioGents, Regensburg, Germany), with the BG-lure cartridge (BioGents, Regensburg, Germany) and solid carbon dioxide (dry ice) at night between 6:00 pm and 6:00 am. Mosquito traps were hung above the ground at approximately 1.5 and 10 m of residential houses.",Leucosphyrus group,Nothing,,carbon dioxide baited net trap,,Samut Songkhram,Central,,,"13°23'18.8""N","99°55'35.4""E",,,,Free map provided by USGS National Map Viewer,dna PCR
https://doi.org/10.1371/journal.pone.0275090,Thailand,2021,"Adult mosquitoes were captured using the BG-Pro CDC-style mosquito trap (BioGents, Regensburg, Germany), with the BG-lure cartridge (BioGents, Regensburg, Germany) and solid carbon dioxide (dry ice) at night between 6:00 pm and 6:00 am. Mosquito traps were hung above the ground at approximately 1.5 and 10 m of residential houses.",Leucosphyrus group,Nothing,,carbon dioxide baited net trap,,Nakhon Si Thammarat,Southern,,,"8°04'34.0""N","99°46'29.3""E",,,,Free map provided by USGS National Map Viewer,dna PCR
https://doi.org/10.1371/journal.pone.0275090,Thailand,2021,"Adult mosquitoes were captured using the BG-Pro CDC-style mosquito trap (BioGents, Regensburg, Germany), with the BG-lure cartridge (BioGents, Regensburg, Germany) and solid carbon dioxide (dry ice) at night between 6:00 pm and 6:00 am. Mosquito traps were hung above the ground at approximately 1.5 and 10 m of residential houses.",Leucosphyrus group,Nothing,,carbon dioxide baited net trap,,Ubon Ratchathani,Northeastern,,,"14°33'36.3""N","105°21'51.5""E",,,,Free map provided by USGS National Map Viewer,dna PCR
https://doi.org/10.1371/journal.pone.0275090,Thailand,2021,"Adult mosquitoes were captured using the BG-Pro CDC-style mosquito trap (BioGents, Regensburg, Germany), with the BG-lure cartridge (BioGents, Regensburg, Germany) and solid carbon dioxide (dry ice) at night between 6:00 pm and 6:00 am. Mosquito traps were hung above the ground at approximately 1.5 and 10 m of residential houses.",Leucosphyrus group,Nothing,,carbon dioxide baited net trap,,Ratchaburi,Western,,,"13°22'37.2""N","99°15'17.2""E",,,,Free map provided by USGS National Map Viewer,dna PCR
https://doi.org/10.1371/journal.pone.0275090,Thailand,2021,"Adult mosquitoes were captured using the BG-Pro CDC-style mosquito trap (BioGents, Regensburg, Germany), with the BG-lure cartridge (BioGents, Regensburg, Germany) and solid carbon dioxide (dry ice) at night between 6:00 pm and 6:00 am. Mosquito traps were hung above the ground at approximately 1.5 and 10 m of residential houses.",Leucosphyrus group,Nothing,,carbon dioxide baited net trap,,Chanthaburi,Eastern,,,"12°32'10.5""N","102°05'30.1""E",,,,Free map provided by USGS National Map Viewer,dna PCR
https://doi.org/10.1371/journal.pone.0275090,Thailand,2021,"Adult mosquitoes were captured using the BG-Pro CDC-style mosquito trap (BioGents, Regensburg, Germany), with the BG-lure cartridge (BioGents, Regensburg, Germany) and solid carbon dioxide (dry ice) at night between 6:00 pm and 6:00 am. Mosquito traps were hung above the ground at approximately 1.5 and 10 m of residential houses.",Leucosphyrus group,Nothing,,carbon dioxide baited net trap,,Mae Hong Son,Northern,,,"18°07'36.7""N","97°57'03.4""E",,,,Free map provided by USGS National Map Viewer,dna PCR
https://doi.org/10.1371/journal.pone.0275090,Thailand,2021,"Adult mosquitoes were captured using the BG-Pro CDC-style mosquito trap (BioGents, Regensburg, Germany), with the BG-lure cartridge (BioGents, Regensburg, Germany) and solid carbon dioxide (dry ice) at night between 6:00 pm and 6:00 am. Mosquito traps were hung above the ground at approximately 1.5 and 10 m of residential houses.",Leucosphyrus group,Nothing,,carbon dioxide baited net trap,,Surat Thani,Southern,,,"9°04'50.1""N","99°36'14.5""E",,,,Free map provided by USGS National Map Viewer,dna PCR
https://doi.org/10.1371/journal.pone.0275090,Thailand,2021,"Adult mosquitoes were captured using the BG-Pro CDC-style mosquito trap (BioGents, Regensburg, Germany), with the BG-lure cartridge (BioGents, Regensburg, Germany) and solid carbon dioxide (dry ice) at night between 6:00 pm and 6:00 am. Mosquito traps were hung above the ground at approximately 1.5 and 10 m of residential houses.",Leucosphyrus group,Nothing,,carbon dioxide baited net trap,,Ratchaburi,Western,,,"13°22'37.2""N","99°15'17.3""E",,,,Free map provided by USGS National Map Viewer,dna PCR
https://doi.org/10.1371/journal.pone.0275090,Thailand,2021,"Adult mosquitoes were captured using the BG-Pro CDC-style mosquito trap (BioGents, Regensburg, Germany), with the BG-lure cartridge (BioGents, Regensburg, Germany) and solid carbon dioxide (dry ice) at night between 6:00 pm and 6:00 am. Mosquito traps were hung above the ground at approximately 1.5 and 10 m of residential houses.",Leucosphyrus group,Nothing,,carbon dioxide baited net trap,,Ratchaburi,Western,,,"13°22'42.0""N","99°16'30.8""E",,,,Free map provided by USGS National Map Viewer,dna PCR
https://doi.org/10.1371/journal.pone.0275090,Thailand,2021,"Adult mosquitoes were captured using the BG-Pro CDC-style mosquito trap (BioGents, Regensburg, Germany), with the BG-lure cartridge (BioGents, Regensburg, Germany) and solid carbon dioxide (dry ice) at night between 6:00 pm and 6:00 am. Mosquito traps were hung above the ground at approximately 1.5 and 10 m of residential houses.",Leucosphyrus group,Nothing,,carbon dioxide baited net trap,,Trat,Eastern,,,"12°33'14.3""N","102°32'43.6""E",,,,Free map provided by USGS National Map Viewer,dna PCR
